 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    SRK 
Mixing Rule:          VdW1f 
Components:           CO2(4C), nC20 
Feed Composition:     [0.9953, 0.0047] 
Association Rule:     4C, 4C 
Combining Rule:       CR-1 
============================================
Phase 1;Phase 2;T(K);P(MPa);TPD-3-phase;Phase_ID;

0.999999994;0.9953;285.359828491;4.74077993;-3.680433014;1.0
0.999999996;0.9953;284.24472878;4.613654438;-3.994746609;1.0
0.999999997;0.9953;283.089704922;4.484538355;-4.276673074;1.0
0.999999998;0.9953;281.89363962;4.353553837;-4.542521165;1.0
0.999999999;0.9953;280.655404892;4.220835792;-4.799455638;1.0
0.999999999;0.9953;279.373863935;4.086532156;-5.051411134;1.0
0.999999999;0.9953;278.047873207;3.950804112;-5.300848176;1.0
1.0;0.9953;276.676284763;3.813826244;-5.549446999;1.0
1.0;0.9953;275.25794886;3.675786604;-5.798432345;1.0
1.0;0.9953;273.791716949;3.536886708;-6.048744005;1.0
1.0;0.9953;272.276445078;3.397341432;-6.30113421;1.0
1.0;0.9953;270.710997776;3.257378806;-6.556226947;1.0
1.0;0.9953;269.094252536;3.117239691;-6.814555997;1.0
1.0;0.9953;267.425104965;2.977177335;-7.076590378;1.0
1.0;0.9953;265.702474691;2.837456779;-7.342751991;1.0
1.0;0.9953;263.925312204;2.698354122;-7.613428209;1.0
1.0;0.9953;262.092606704;2.560155606;-7.888981123;1.0
1.0;0.9953;260.203395117;2.423156525;-8.169754448;1.0
1.0;0.9953;258.256772455;2.287659932;-8.456078792;1.0
1.0;0.9953;256.251903665;2.153975128;-8.748275705;1.0
1.0;0.9953;254.188037149;2.022415927;-9.046660809;1.0
1.0;0.9953;252.064520131;1.893298669;-9.351546191;1.0
1.0;0.9953;249.880816076;1.766939983;-9.66324219;1.0
1.0;0.9953;247.636524235;1.643654277;-9.98205865;1.0
1.0;0.9953;245.331401612;1.523750962;-10.308305667;1.0
1.0;0.9953;242.965387182;1.407531403;-10.642293881;1.0
1.0;0.9953;240.538628831;1.295285619;-10.98433424;1.0
1.0;0.9953;238.05151227;1.187288726;-11.334737306;1.0
1.0;0.9953;235.504692596;1.083797202;-11.693811969;1.0
1.0;0.9953;232.899126607;0.985044949;-12.061863726;1.0
1.0;0.9953;230.236107714;0.891239336;-12.439192189;1.0
1.0;0.9953;227.517301848;0.802557257;-12.826087848;1.0
1.0;0.9953;224.744776942;0.719141132;-13.222829067;1.0
1.0;0.9953;221.921037076;0.641095409;-13.629677504;1.0
1.0;0.9953;219.049050007;0.568483394;-14.046873332;1.0
1.0;0.9953;216.132265508;0.501324605;-14.474630575;1.0
1.0;0.9953;213.174628083;0.439593;-14.913131762;1.0
1.0;0.9953;210.180576014;0.38321612;-15.362523048;1.0
1.0;0.9953;207.155028882;0.332075401;-15.822909299;1.0
1.0;0.9953;204.103354976;0.286007666;-16.294350732;1.0
1.0;0.9953;201.031328165;0.244808053;-16.776859253;1.0
1.0;0.9953;197.945056551;0.208234087;-17.270398405;1.0
1.0;0.9953;194.850906299;0.176011148;-17.774882362;1.0
1.0;0.9953;191.755397943;0.147838784;-18.290179605;1.0
1.0;0.9953;188.665103048;0.123397916;-18.816115748;1.0
1.0;0.9953;185.586525284;0.102358332;-19.352480247;1.0
1.0;0.9953;182.525985215;0.084386254;-19.899033467;1.0
1.0;0.9953;179.489513853;0.06915155;-20.455513615;1.0
1.0;0.9953;176.482748481;0.056334186;-21.021646554;1.0
1.0;0.9953;173.510846868;0.045629726;-21.597155075;1.0
1.0;0.9953;170.578444115;0.03675374;-22.181759946;1.0
1.0;0.9953;167.689568255;0.02944476;-22.775200345;1.0
1.0;0.9953;164.847675088;0.023466318;-23.377220796;1.0
1.0;0.9953;162.055637158;0.01860761;-23.987577192;1.0
1.0;0.9953;159.315648317;0.014683114;-24.606082702;1.0
1.0;0.9953;156.629503873;0.011531973;-25.232514251;1.0
1.0;0.9953;153.998434624;0.009016068;-25.866690005;1.0
1.0;0.9953;151.423123007;0.007018122;-26.508487999;1.0
1.0;0.9953;148.90378687;0.005439624;-27.157838522;1.0
1.0;0.9953;146.441006063;0.00419896;-27.814357849;1.0
1.0;0.9953;144.033820697;0.003228196;-28.478254945;1.0
1.0;0.9953;141.682144361;0.002472234;-29.149222562;1.0
1.0;0.9953;139.384340695;0.001885932;-29.827653371;1.0
1.0;0.9953;137.140573298;0.00143337;-30.512931428;1.0
1.0;0.9953;134.947773083;0.001085194;-31.206153862;1.0
1.0;0.9953;132.812045635;0.000819233;-31.903068049;1.0
