 Defined Configuration:----------------------
Number of components: 3 
Equation of State:    SRK 
Mixing Rule:          VdW1f 
Components:           nC20, CH4, CO2(4C) 
Feed Composition:     [0.2, 0.3, 0.5] 
Association Rule:     4C, 4C, 4C 
Combining Rule:       CR-1 
============================================
Phase 1;Phase 2;T(K);P(MPa)
0.012855031;0.2;488.769857459;25.514486523
0.012807561;0.2;488.496867035;25.509413381
0.012760266;0.2;488.224136036;25.504296546
0.012713147;0.2;487.951664988;25.499136156
0.012666201;0.2;487.679454417;25.493932349
0.012619429;0.2;487.407504841;25.488685266
0.012572829;0.2;487.135816775;25.483395044
0.012526401;0.2;486.864390731;25.478061825
0.012480145;0.2;486.593227216;25.472685746
0.01243406;0.2;486.322326734;25.467266948
0.012388145;0.2;486.051689784;25.461805571
0.012342399;0.2;485.781316861;25.456301754
0.012296823;0.2;485.511208457;25.450755639
0.012251414;0.2;485.241365058;25.445167365
0.012206173;0.2;484.971787149;25.439537074
0.0121611;0.2;484.702475209;25.433864905
0.012116193;0.2;484.433429712;25.428151
0.012071451;0.2;484.164651131;25.4223955
0.012026875;0.2;483.896139932;25.416598546
0.011982464;0.2;483.627896579;25.41076028
0.011938216;0.2;483.359921531;25.404880843
0.011894132;0.2;483.092215244;25.398960376
0.011850211;0.2;482.824778169;25.392999022
0.011806451;0.2;482.557610754;25.386996923
0.011762854;0.2;482.290713443;25.380954219
0.011719417;0.2;482.024086674;25.374871055
0.011676141;0.2;481.757730884;25.368747571
0.011633025;0.2;481.491646505;25.362583911
0.011590067;0.2;481.225833963;25.356380217
0.011547269;0.2;480.960293683;25.350136631
0.011504628;0.2;480.695026086;25.343853296
0.011462145;0.2;480.430031586;25.337530355
0.011419819;0.2;480.165310597;25.331167951
0.011377649;0.2;479.900863526;25.324766227
0.011335635;0.2;479.636690777;25.318325327
0.011293776;0.2;479.372792753;25.311845392
0.011252072;0.2;479.109169847;25.305326567
0.011210521;0.2;478.845822455;25.298768995
0.011169124;0.2;478.582750963;25.29217282
0.01112788;0.2;478.319955758;25.285538185
0.011086788;0.2;478.05743722;25.278865232
0.011045848;0.2;477.795195727;25.272154108
0.011005059;0.2;477.533231652;25.265404954
0.010964421;0.2;477.271545364;25.258617914
0.010923933;0.2;477.01013723;25.251793133
0.010883594;0.2;476.749007611;25.244930755
0.010843404;0.2;476.488156865;25.238030923
0.010803363;0.2;476.227585347;25.231093781
0.01076347;0.2;475.967293408;25.224119473
0.010723723;0.2;475.707281393;25.217108144
0.010684124;0.2;475.447549646;25.210059937
0.010644671;0.2;475.188098506;25.202974996
0.010605363;0.2;474.928928309;25.195853466
0.010566201;0.2;474.670039385;25.188695491
0.010527183;0.2;474.411432064;25.181501215
0.01048831;0.2;474.153106668;25.174270783
0.010449579;0.2;473.895063519;25.167004337
0.010410992;0.2;473.637302933;25.159702024
0.010372548;0.2;473.379825223;25.152363986
0.010334245;0.2;473.122630698;25.144990369
0.010296084;0.2;472.865719664;25.137581316
0.010258064;0.2;472.609092422;25.130136971
0.010220184;0.2;472.352749272;25.12265748
0.010182444;0.2;472.096690506;25.115142986
0.010144843;0.2;471.840916416;25.107593633
0.010107382;0.2;471.585427289;25.100009566
0.010070058;0.2;471.330223409;25.092390928
0.010032872;0.2;471.075305055;25.084737864
0.009995824;0.2;470.820672503;25.077050519
0.009958913;0.2;470.566326027;25.069329036
0.009922137;0.2;470.312265894;25.061573559
0.009885498;0.2;470.058492371;25.053784232
0.009848994;0.2;469.805005719;25.0459612
0.009812625;0.2;469.551806196;25.038104606
0.00977639;0.2;469.298894057;25.030214594
0.009740288;0.2;469.046269553;25.022291309
0.009704321;0.2;468.793932931;25.014334893
0.009668486;0.2;468.541884435;25.006345491
0.009632783;0.2;468.290124305;24.998323247
0.009597212;0.2;468.038652779;24.990268304
0.009561772;0.2;467.787470088;24.982180806
0.009526464;0.2;467.536576465;24.974060896
0.009491285;0.2;467.285972133;24.965908718
0.009456237;0.2;467.035657317;24.957724415
0.009421318;0.2;466.785632236;24.949508131
0.009351866;0.2;466.286217587;24.933031881
0.009282927;0.2;465.788197944;24.916377437
0.009214495;0.2;465.291341111;24.899597863
0.009146569;0.2;464.795648986;24.882694368
0.009079142;0.2;464.301123088;24.865668093
0.009012213;0.2;463.807764883;24.848520177
0.008945777;0.2;463.315575784;24.831251758
0.008879831;0.2;462.82455715;24.813863972
0.008814372;0.2;462.334710287;24.796357953
0.008749394;0.2;461.846036448;24.778734832
0.008684896;0.2;461.358536833;24.76099574
0.008620873;0.2;460.872212591;24.743141804
0.008557322;0.2;460.387064819;24.72517415
0.00849424;0.2;459.903094563;24.707093901
0.008431622;0.2;459.420302816;24.688902179
0.008369467;0.2;458.938690524;24.670600102
0.008307769;0.2;458.458258577;24.652188786
0.008246526;0.2;457.979007823;24.633669344
0.008185735;0.2;457.500939052;24.615042887
0.008125392;0.2;457.024053011;24.596310524
0.008065493;0.2;456.548350394;24.57747336
0.008006037;0.2;456.073831851;24.558532496
0.007947018;0.2;455.600497979;24.539489034
0.007888435;0.2;455.128349331;24.520344068
0.007830283;0.2;454.65738641;24.501098693
0.00777256;0.2;454.187609674;24.481753999
0.007715263;0.2;453.719019533;24.462311073
0.007658388;0.2;453.251616353;24.442770998
0.007601932;0.2;452.785400451;24.423134856
0.007545893;0.2;452.320372101;24.403403723
0.007490266;0.2;451.856531529;24.383578673
0.00743505;0.2;451.393878921;24.363660776
0.007380241;0.2;450.932414416;24.343651099
0.007325835;0.2;450.472138107;24.323550704
0.007271831;0.2;450.013050047;24.303360651
0.007218225;0.2;449.555150243;24.283081996
0.007165014;0.2;449.098438663;24.262715789
0.007112196;0.2;448.642915228;24.24226308
0.007059766;0.2;448.18857982;24.221724911
0.007007723;0.2;447.735432279;24.201102323
0.006956064;0.2;447.283472404;24.180396353
0.006904786;0.2;446.832699951;24.159608031
0.006853886;0.2;446.383114638;24.138738387
0.00680336;0.2;445.934716143;24.117788443
0.006753208;0.2;445.487504101;24.096759219
0.006703425;0.2;445.041478113;24.075651731
0.006654009;0.2;444.596637737;24.05446699
0.006604957;0.2;444.152982493;24.033206002
0.006556267;0.2;443.710511865;24.011869771
0.006507936;0.2;443.269225298;23.990459293
0.006459961;0.2;442.829122199;23.968975563
0.00641234;0.2;442.390201939;23.947419569
0.00636507;0.2;441.952463852;23.925792297
0.006318148;0.2;441.515907237;23.904094726
0.006271572;0.2;441.080531354;23.882327832
0.00622534;0.2;440.646335432;23.860492586
0.006179448;0.2;440.213318662;23.838589954
0.006133895;0.2;439.781480201;23.816620897
0.006088677;0.2;439.350819172;23.794586372
0.006043793;0.2;438.921334664;23.772487332
0.00599924;0.2;438.493025733;23.750324724
0.005955015;0.2;438.065891402;23.72809949
0.005911116;0.2;437.63993066;23.705812568
0.005867541;0.2;437.215142464;23.683464891
0.005824287;0.2;436.791525741;23.661057387
0.005781352;0.2;436.369079384;23.638590978
0.005738733;0.2;435.947802255;23.616066584
0.005696429;0.2;435.527693188;23.593485117
0.005654436;0.2;435.108750982;23.570847485
0.005612753;0.2;434.69097441;23.548154591
0.005571377;0.2;434.274362213;23.525407335
0.005530306;0.2;433.858913104;23.502606608
0.005489538;0.2;433.444625765;23.4797533
0.005449071;0.2;433.031498852;23.456848292
0.005408902;0.2;432.61953099;23.433892464
0.005369029;0.2;432.208720779;23.410886687
0.005329449;0.2;431.79906679;23.38783183
0.005290162;0.2;431.390567566;23.364728756
0.005251164;0.2;430.983221624;23.341578321
0.005212454;0.2;430.577027455;23.318381377
0.005174029;0.2;430.171983525;23.295138773
0.005135888;0.2;429.76808827;23.27185135
0.005098027;0.2;429.365340106;23.248519945
0.005060446;0.2;428.96373742;23.225145389
0.005023141;0.2;428.563278576;23.201728508
0.004986112;0.2;428.163961914;23.178270124
0.004949356;0.2;427.765785748;23.154771052
0.00491287;0.2;427.368748372;23.131232104
0.004876654;0.2;426.972848053;23.107654084
0.004840704;0.2;426.578083036;23.084037792
0.00480502;0.2;426.184451545;23.060384024
0.004769599;0.2;425.791951781;23.036693569
0.004734438;0.2;425.400581921;23.012967211
0.004699537;0.2;425.010340122;22.989205729
0.004664893;0.2;424.621224522;22.965409898
0.004630505;0.2;424.233233234;22.941580485
0.00459637;0.2;423.846364353;22.917718254
0.004562487;0.2;423.460615952;22.893823963
0.004528853;0.2;423.075986085;22.869898365
0.004495468;0.2;422.692472787;22.845942206
0.004462328;0.2;422.310074071;22.82195623
0.004429433;0.2;421.928787935;22.797941173
0.00439678;0.2;421.548612354;22.773897766
0.004364369;0.2;421.169545288;22.749826737
0.004332196;0.2;420.791584677;22.725728806
0.00430026;0.2;420.414728443;22.701604688
0.004268559;0.2;420.038974493;22.677455095
0.004237092;0.2;419.664320713;22.653280732
0.004205858;0.2;419.290764975;22.629082299
0.004174853;0.2;418.918305135;22.604860491
0.004144077;0.2;418.546939029;22.580615997
0.004113528;0.2;418.17666448;22.556349502
0.004083204;0.2;417.807479295;22.532061686
0.004053104;0.2;417.439381264;22.507753221
0.004023225;0.2;417.072368164;22.483424777
0.003993567;0.2;416.706437756;22.459077017
0.003964128;0.2;416.341587786;22.4347106
0.003934905;0.2;415.977816267;22.410326046
0.003905898;0.2;415.615120365;22.385924271
0.003877105;0.2;415.253498054;22.361505783
0.003848524;0.2;414.892947027;22.337071219
0.003820153;0.2;414.533464962;22.312621213
0.003791992;0.2;414.175049525;22.288156392
0.003764039;0.2;413.817698367;22.263677379
0.003736291;0.2;413.461409128;22.23918479
0.003708748;0.2;413.106179437;22.214679239
0.003681408;0.2;412.752006909;22.190161333
0.00365427;0.2;412.398889148;22.165631673
0.003627331;0.2;412.046823748;22.141090857
0.003600592;0.2;411.69580829;22.116539477
0.003574049;0.2;411.345840345;22.09197812
0.003547702;0.2;410.996917474;22.067407368
0.003521549;0.2;410.649037227;22.042827799
0.003495589;0.2;410.302197144;22.018239985
0.003469821;0.2;409.956394753;21.993644492
0.003444242;0.2;409.611627578;21.969041884
0.003418852;0.2;409.267893127;21.944432717
0.003393649;0.2;408.925188904;21.919817545
0.003368632;0.2;408.5835124;21.895196914
0.003343799;0.2;408.242861101;21.870571368
0.003319149;0.2;407.903232482;21.845941445
0.003294682;0.2;407.56462401;21.821307678
0.003270394;0.2;407.227033146;21.796670595
0.003246285;0.2;406.89045734;21.77203072
0.003222355;0.2;406.554894037;21.747388572
0.0031986;0.2;406.220340674;21.722744664
0.003175021;0.2;405.886794681;21.698099506
0.003151616;0.2;405.554253479;21.673453603
0.003128383;0.2;405.222714486;21.648807454
0.003105321;0.2;404.89217511;21.624161555
0.003082429;0.2;404.562632755;21.599516397
0.003059706;0.2;404.234084817;21.574872465
0.003037151;0.2;403.906528689;21.550230241
0.003014762;0.2;403.579961754;21.525590202
0.002992538;0.2;403.254381394;21.500952819
0.002970478;0.2;402.929784982;21.476318561
0.00294858;0.2;402.606169889;21.451687891
0.002926844;0.2;402.283533478;21.427061268
0.002905268;0.2;401.96187311;21.402439145
0.002883851;0.2;401.64118614;21.377821973
0.002862592;0.2;401.321469918;21.353210196
0.00284149;0.2;401.002721792;21.328604256
0.002820543;0.2;400.684939104;21.304004589
0.002799751;0.2;400.368119193;21.279411628
0.002779112;0.2;400.052259393;21.254825799
0.002758625;0.2;399.737357038;21.230247527
0.002738289;0.2;399.423409454;21.205677231
0.002718103;0.2;399.110413968;21.181115325
0.002698066;0.2;398.798367902;21.15656222
0.002678176;0.2;398.487268575;21.132018323
0.002658433;0.2;398.177113305;21.107484036
0.002638836;0.2;397.867899404;21.082959757
0.002619383;0.2;397.559624186;21.058445879
0.002600074;0.2;397.25228496;21.033942792
0.002580907;0.2;396.945879035;21.009450882
0.002561881;0.2;396.640403715;20.98497053
0.002542995;0.2;396.335856307;20.960502114
0.002524249;0.2;396.032234112;20.936046007
0.002505641;0.2;395.729534432;20.911602579
0.00248717;0.2;395.427754566;20.887172194
0.002468835;0.2;395.126891815;20.862755214
0.002450636;0.2;394.826943476;20.838351997
0.00243257;0.2;394.527906846;20.813962896
0.002414638;0.2;394.229779222;20.78958826
0.002396838;0.2;393.9325579;20.765228435
0.002379169;0.2;393.636240175;20.740883764
0.00236163;0.2;393.340823344;20.716554583
0.002344221;0.2;393.0463047;20.692241228
0.00232694;0.2;392.75268154;20.667944028
0.002309786;0.2;392.459951158;20.64366331
0.002292759;0.2;392.168110851;20.619399397
0.002275857;0.2;391.877157913;20.595152609
0.00225908;0.2;391.587089642;20.57092326
0.002242427;0.2;391.297903335;20.546711663
0.002225896;0.2;391.009596289;20.522518126
0.002209488;0.2;390.722165803;20.498342953
0.0021932;0.2;390.435609175;20.474186445
0.002177032;0.2;390.149923709;20.4500489
0.002160984;0.2;389.865106705;20.425930611
0.002145053;0.2;389.581155464;20.401831869
0.002129241;0.2;389.298067295;20.377752961
0.002113544;0.2;389.015839501;20.35369417
0.002097964;0.2;388.73446939;20.329655776
0.002082498;0.2;388.453954273;20.305638055
0.002067147;0.2;388.17429146;20.281641281
0.002051908;0.2;387.895478265;20.257665722
0.002036782;0.2;387.617512002;20.233711646
0.002021767;0.2;387.340389991;20.209779316
0.002006863;0.2;387.064109549;20.18586899
0.001992069;0.2;386.788668001;20.161980926
0.001977384;0.2;386.514062668;20.138115377
0.001962807;0.2;386.24029088;20.114272592
0.001948338;0.2;385.967349966;20.090452819
0.001933975;0.2;385.695237257;20.0666563
0.001919719;0.2;385.42395009;20.042883276
0.001905567;0.2;385.153485802;20.019133985
0.00189152;0.2;384.883841734;19.99540866
0.001877576;0.2;384.615015231;19.971707532
0.001863735;0.2;384.347003639;19.948030829
0.001849996;0.2;384.079804309;19.924378776
0.001836358;0.2;383.813414596;19.900751594
0.001822821;0.2;383.547831855;19.877149504
0.001809384;0.2;383.283053449;19.853572719
0.001796045;0.2;383.01907674;19.830021454
0.001782805;0.2;382.755899097;19.806495918
0.001769663;0.2;382.493517892;19.782996318
0.001756617;0.2;382.2319305;19.759522858
0.001743668;0.2;381.971134299;19.73607574
0.001730814;0.2;381.711126673;19.712655161
0.001718055;0.2;381.451905009;19.689261318
0.00170539;0.2;381.193466698;19.665894403
0.001692818;0.2;380.935809136;19.642554606
0.001680339;0.2;380.678929721;19.619242115
0.001667952;0.2;380.422825857;19.595957113
0.001655656;0.2;380.167494952;19.572699783
0.001643451;0.2;379.912934419;19.549470303
0.001631336;0.2;379.659141674;19.526268851
0.00161931;0.2;379.406114138;19.503095599
0.001607373;0.2;379.153849238;19.47995072
0.001595524;0.2;378.902344403;19.45683438
0.001583762;0.2;378.651597069;19.433746748
0.001572087;0.2;378.401604676;19.410687985
0.001548995;0.2;377.902995411;19.364655038
0.001526241;0.2;377.408258396;19.318741632
0.001503822;0.2;376.916491226;19.272946759
0.001481732;0.2;376.427672684;19.22727167
0.001459967;0.2;375.941782624;19.181717503
0.001438521;0.2;375.458800987;19.136285361
0.00141739;0.2;374.978707798;19.090976307
0.00139657;0.2;374.501483167;19.045791371
0.001376056;0.2;374.027107293;19.000731545
0.001355843;0.2;373.555560464;18.955797785
0.001335927;0.2;373.086823058;18.910991016
0.001316303;0.2;372.620875542;18.866312126
0.001296968;0.2;372.157698481;18.82176197
0.001277916;0.2;371.697272527;18.777341372
0.001259145;0.2;371.239578431;18.733051123
0.001240649;0.2;370.784597036;18.688891982
0.001222425;0.2;370.332309282;18.644864677
0.001204468;0.2;369.882696209;18.600969908
0.001186776;0.2;369.43573895;18.557208341
0.001169343;0.2;368.99141874;18.513580617
0.001152166;0.2;368.549716912;18.470087346
0.001135242;0.2;368.110614899;18.426729111
0.001118566;0.2;367.674094234;18.383506466
0.001102136;0.2;367.240136552;18.340419939
0.001085946;0.2;366.808723588;18.297470031
0.001069994;0.2;366.379837181;18.254657218
0.001054277;0.2;365.953459271;18.211981949
0.001038791;0.2;365.529571901;18.16944465
0.001023532;0.2;365.10815722;18.12704572
0.001008497;0.2;364.689197478;18.084785537
0.000993683;0.2;364.272675029;18.042664452
0.000979087;0.2;363.858572332;18.000682796
0.000964705;0.2;363.446871951;17.958840875
0.000950534;0.2;363.037556554;17.917138976
0.000936571;0.2;362.630608916;17.875577362
0.000922814;0.2;362.226011914;17.834156274
0.000909259;0.2;361.823748532;17.792875935
0.000895902;0.2;361.42380186;17.751736545
0.000882742;0.2;361.026155093;17.710738287
0.000869776;0.2;360.630791531;17.669881322
0.000856999;0.2;360.23769458;17.629165792
0.000844411;0.2;359.846847753;17.588591824
0.000832007;0.2;359.458234666;17.548159521
0.000819786;0.2;359.071839043;17.507868973
0.000807744;0.2;358.687644712;17.467720251
0.000795879;0.2;358.305635607;17.427713408
0.000784188;0.2;357.925795768;17.387848482
0.000772669;0.2;357.548109339;17.348125493
0.000761319;0.2;357.17256057;17.308544446
0.000750136;0.2;356.799133817;17.269105331
0.000739117;0.2;356.427813538;17.229808122
0.00072826;0.2;356.058584299;17.190652779
0.000717562;0.2;355.691430767;17.151639246
0.000707022;0.2;355.326337717;17.112767453
0.000696636;0.2;354.963290023;17.074037319
0.000686403;0.2;354.602272668;17.035448747
0.000676321;0.2;354.243270736;16.997001626
0.000666386;0.2;353.886269413;16.958695834
0.000656598;0.2;353.53125399;16.920531236
0.000646953;0.2;353.178209859;16.882507685
0.00063745;0.2;352.827122517;16.844625021
0.000628086;0.2;352.477977559;16.806883074
0.00061886;0.2;352.130760684;16.769281661
0.000609769;0.2;351.785457693;16.731820589
0.000600812;0.2;351.442054485;16.694499654
0.000591987;0.2;351.100537063;16.657318641
0.000583291;0.2;350.760891526;16.620277325
0.000574723;0.2;350.423104078;16.583375473
0.000566281;0.2;350.087161017;16.546612838
0.000557963;0.2;349.753048744;16.509989168
0.000549767;0.2;349.420753756;16.473504199
0.000541691;0.2;349.090262649;16.43715766
0.000533734;0.2;348.761562117;16.400949269
0.000525894;0.2;348.434638951;16.364878737
0.000518169;0.2;348.109480039;16.328945767
0.000510558;0.2;347.786072363;16.293150054
0.000503058;0.2;347.464403004;16.257491285
0.000495668;0.2;347.144459137;16.221969138
0.000488388;0.2;346.826228033;16.186583286
0.000481214;0.2;346.509697055;16.151333393
0.000474145;0.2;346.194853662;16.116219118
0.00046718;0.2;345.881685405;16.081240112
0.000460318;0.2;345.570179931;16.046396019
0.000453556;0.2;345.260324975;16.011686478
0.000446894;0.2;344.952108368;15.977111122
0.000440329;0.2;344.64551803;15.942669577
0.000433861;0.2;344.340541972;15.908361463
0.000427488;0.2;344.037168297;15.874186396
0.000421209;0.2;343.735385197;15.840143985
0.000415021;0.2;343.435180953;15.806233835
0.000408925;0.2;343.136543937;15.772455547
0.000402918;0.2;342.839462606;15.738808714
0.000397;0.2;342.543925507;15.705292926
0.000391168;0.2;342.249921275;15.67190777
0.000385422;0.2;341.957438629;15.638652826
0.000379761;0.2;341.666466378;15.605527671
0.000374182;0.2;341.376993413;15.572531879
0.000368686;0.2;341.089008713;15.539665018
0.00036327;0.2;340.802501341;15.506926654
0.000357934;0.2;340.517460442;15.474316348
0.000352676;0.2;340.233875248;15.441833659
0.000347496;0.2;339.951735071;15.409478141
0.000342391;0.2;339.671029309;15.377249346
0.000337362;0.2;339.391747438;15.345146823
0.000332406;0.2;339.113879018;15.313170117
0.000327524;0.2;338.837413689;15.281318771
0.000322713;0.2;338.562341173;15.249592326
0.000317972;0.2;338.288651269;15.217990318
0.000313302;0.2;338.016333858;15.186512284
0.000308699;0.2;337.745378897;15.155157756
0.000304165;0.2;337.475776425;15.123926264
0.000299697;0.2;337.207516554;15.092817338
0.000295295;0.2;336.940589477;15.061830503
0.000290957;0.2;336.674985462;15.030965284
0.000286683;0.2;336.410694854;15.000221204
0.000282472;0.2;336.147708071;14.969597785
0.000278323;0.2;335.886015611;14.939094545
0.000274234;0.2;335.62560804;14.908711003
0.000270206;0.2;335.366476003;14.878446676
0.000266237;0.2;335.108610217;14.848301079
0.000262326;0.2;334.852001472;14.818273726
0.000258473;0.2;334.596640629;14.78836413
0.000254676;0.2;334.342518622;14.758571803
0.000250935;0.2;334.089626457;14.728896257
0.000247249;0.2;333.837955209;14.699337002
0.000243617;0.2;333.587496026;14.669893546
0.000236513;0.2;333.088661025;14.611267764
0.000229615;0.2;332.596108536;14.553184036
0.000222919;0.2;332.108231146;14.495553675
0.000216418;0.2;331.624961581;14.438372729
0.000210107;0.2;331.146233631;14.381637246
0.00020398;0.2;330.671982126;14.32534327
0.000198031;0.2;330.202142927;14.269486847
0.000192256;0.2;329.736652902;14.214064025
0.000186649;0.2;329.275449921;14.159070858
0.000181206;0.2;328.818472831;14.104503405
0.000175922;0.2;328.365661448;14.050357733
0.000170792;0.2;327.916956536;13.996629918
0.000165811;0.2;327.472299797;13.943316049
0.000160975;0.2;327.031633855;13.890412225
0.000156281;0.2;326.594902237;13.837914558
0.000151723;0.2;326.162049367;13.785819177
0.000147299;0.2;325.733020545;13.734122225
0.000143003;0.2;325.307761935;13.682819863
0.000138833;0.2;324.886220552;13.631908269
0.000134784;0.2;324.468344249;13.581383642
0.000130853;0.2;324.054081701;13.531242198
0.000127037;0.2;323.643382392;13.481480175
0.000123333;0.2;323.236196605;13.432093834
0.000119736;0.2;322.832475407;13.383079455
0.000116244;0.2;322.432170635;13.334433345
0.000112854;0.2;322.035234886;13.286151831
0.000109563;0.2;321.641621504;13.238231267
0.000106368;0.2;321.251284564;13.19066803
0.000103266;0.2;320.864178868;13.143458523
0.000100254;0.2;320.480259924;13.096599175
9.7331e-05;0.2;320.099483942;13.050086442
9.4492e-05;0.2;319.721807816;13.003916804
9.1737e-05;0.2;319.347189118;12.958086772
8.9061e-05;0.2;318.975586085;12.912592881
8.6464e-05;0.2;318.606957607;12.867431696
8.3943e-05;0.2;318.241263218;12.822599809
8.1495e-05;0.2;317.87846308;12.77809384
7.9118e-05;0.2;317.518517984;12.73391044
7.6811e-05;0.2;317.161389325;12.690046285
7.4571e-05;0.2;316.807039106;12.646498084
7.2396e-05;0.2;316.455429918;12.60326257
7.0285e-05;0.2;316.106524932;12.560336511
6.8235e-05;0.2;315.760287895;12.5177167
6.6245e-05;0.2;315.416683112;12.475399961
6.4313e-05;0.2;315.075675445;12.433383147
6.2438e-05;0.2;314.737230298;12.391663143
6.0617e-05;0.2;314.401313609;12.35023686
5.8849e-05;0.2;314.067891842;12.30910124
5.7133e-05;0.2;313.736931981;12.268253256
5.5467e-05;0.2;313.408401513;12.227689908
5.3849e-05;0.2;313.08226843;12.187408229
5.2279e-05;0.2;312.758501215;12.147405277
5.0754e-05;0.2;312.43706883;12.107678144
4.9274e-05;0.2;312.117940718;12.068223948
4.7837e-05;0.2;311.801086787;12.029039839
4.6442e-05;0.2;311.486477404;11.990122994
4.5088e-05;0.2;311.17408339;11.951470621
4.3773e-05;0.2;310.863876008;11.913079955
4.2497e-05;0.2;310.55582696;11.874948262
4.1257e-05;0.2;310.249908377;11.837072835
4.0054e-05;0.2;309.946092814;11.799450997
3.8886e-05;0.2;309.64435324;11.762080098
3.7752e-05;0.2;309.344663034;11.724957519
3.6651e-05;0.2;309.046995975;11.688080666
3.5582e-05;0.2;308.751326239;11.651446975
3.4544e-05;0.2;308.457628391;11.615053909
3.3537e-05;0.2;308.165877378;11.578898959
3.2559e-05;0.2;307.876048521;11.542979644
3.161e-05;0.2;307.588117514;11.507293509
3.0688e-05;0.2;307.302060411;11.471838128
2.9793e-05;0.2;307.017853626;11.4366111
2.8924e-05;0.2;306.735473925;11.401610051
2.808e-05;0.2;306.454898417;11.366832634
2.7262e-05;0.2;306.176104555;11.33227653
2.6467e-05;0.2;305.899070123;11.297939442
2.5695e-05;0.2;305.623773237;11.263819103
2.4945e-05;0.2;305.350192333;11.229913269
2.4218e-05;0.2;305.07830617;11.196219723
2.3512e-05;0.2;304.808093815;11.162736272
2.2826e-05;0.2;304.539534647;11.129460748
2.216e-05;0.2;304.272608345;11.09639101
2.1514e-05;0.2;304.007294888;11.063524938
2.0887e-05;0.2;303.743574547;11.030860439
2.0278e-05;0.2;303.481427881;10.998395444
1.9686e-05;0.2;303.220835732;10.966127905
1.9112e-05;0.2;302.961779224;10.934055803
1.8555e-05;0.2;302.70423975;10.902177136
1.8014e-05;0.2;302.448198979;10.87048993
1.7488e-05;0.2;302.19363884;10.838992233
1.6978e-05;0.2;301.940541526;10.807682113
1.6483e-05;0.2;301.688889487;10.776557664
1.6003e-05;0.2;301.438665426;10.745617001
1.5083e-05;0.2;300.940638677;10.684140886
1.4216e-05;0.2;300.44996033;10.623519671
1.3399e-05;0.2;299.96466157;10.563597153
1.2629e-05;0.2;299.484616411;10.504359364
1.1903e-05;0.2;299.009702418;10.445792662
1.1219e-05;0.2;298.539800594;10.387883726
1.0574e-05;0.2;298.074795271;10.330619548
9.966e-06;0.2;297.614574003;10.273987424
9.393e-06;0.2;297.159027467;10.217974951
8.854e-06;0.2;296.708049367;10.162570017
8.345e-06;0.2;296.261536331;10.107760796
7.865e-06;0.2;295.81938783;10.053535741
7.413e-06;0.2;295.38150608;9.999883576
6.987e-06;0.2;294.947795964;9.946793292
6.585e-06;0.2;294.518164946;9.89425414
6.207e-06;0.2;294.09252299;9.842255623
5.85e-06;0.2;293.670782489;9.790787492
5.514e-06;0.2;293.252858182;9.73983974
5.197e-06;0.2;292.83866709;9.689402595
4.898e-06;0.2;292.428128443;9.639466515
4.617e-06;0.2;292.021163611;9.590022182
4.351e-06;0.2;291.617696045;9.541060496
4.101e-06;0.2;291.217651208;9.492572573
3.866e-06;0.2;290.820956518;9.444549733
3.643e-06;0.2;290.427541288;9.396983503
3.434e-06;0.2;290.037336674;9.349865605
3.237e-06;0.2;289.650275609;9.303187957
3.051e-06;0.2;289.266292765;9.256942663
2.875e-06;0.2;288.885324489;9.211122011
2.71e-06;0.2;288.507308761;9.165718468
2.554e-06;0.2;288.132185143;9.120724676
2.408e-06;0.2;287.759894735;9.076133448
2.269e-06;0.2;287.390380127;9.031937761
2.139e-06;0.2;287.023585359;8.988130755
2.016e-06;0.2;286.659455877;8.944705728
1.9e-06;0.2;286.297938493;8.90165613
1.791e-06;0.2;285.938981345;8.858975564
1.688e-06;0.2;285.582533861;8.816657776
1.591e-06;0.2;285.22854672;8.774696657
1.499e-06;0.2;284.87697182;8.733086236
1.413e-06;0.2;284.527762238;8.691820676
1.332e-06;0.2;284.180872199;8.650894274
1.255e-06;0.2;283.836257049;8.610301457
1.183e-06;0.2;283.493873214;8.570036773
1.115e-06;0.2;283.153678179;8.530094898
1.051e-06;0.2;282.81563045;8.490470623
9.91e-07;0.2;282.479689535;8.451158857
9.34e-07;0.2;282.145815908;8.412154622
8.8e-07;0.2;281.813970987;8.373453052
8.3e-07;0.2;281.484117107;8.335049388
7.82e-07;0.2;281.156217496;8.296938976
7.37e-07;0.2;280.830236247;8.259117264
6.95e-07;0.2;280.506138301;8.221579802
6.55e-07;0.2;280.183889418;8.184322235
6.17e-07;0.2;279.863456156;8.147340305
5.82e-07;0.2;279.544805856;8.110629846
5.48e-07;0.2;279.227906612;8.074186784
5.17e-07;0.2;278.912727255;8.038007131
4.87e-07;0.2;278.599237334;8.002086986
4.59e-07;0.2;278.287407098;7.966422533
4.33e-07;0.2;277.977207476;7.931010036
4.08e-07;0.2;277.668610056;7.89584584
3.84e-07;0.2;277.361587075;7.860926369
3.62e-07;0.2;277.056111396;7.826248121
3.41e-07;0.2;276.752156495;7.791807669
3.22e-07;0.2;276.449696443;7.757601659
3.03e-07;0.2;276.148705894;7.723626807
2.86e-07;0.2;275.849160064;7.689879899
2.69e-07;0.2;275.551034724;7.656357785
2.54e-07;0.2;275.254306181;7.623057386
2.39e-07;0.2;274.958951266;7.589975681
2.26e-07;0.2;274.664947319;7.557109717
2.13e-07;0.2;274.372272179;7.524456598
2e-07;0.2;274.080904172;7.49201349
1.89e-07;0.2;273.790822093;7.459777615
