Methanol;Methanol;
5.28115297989E-10;2.500211721;
4.97665226468E-10;2.6968079409;
5.53858519083E-10;2.7771010954;
5.43759638714E-10;3.7130617497;
5.35893198031E-10;3.1344838779;
4.72973308938E-10;0.8364308942;
5.64951534597E-10;2.3996809382;
5.42477706096E-10;2.441597529;
5.44512298023E-10;2.440504859;
5.81210124998E-10;2.4241034459;
5.09807030586E-10;3.1390316318;
5.54807650505E-10;3.3656904996;
6.66264645738E-10;1.925343742;
5.14299938545E-10;2.2992104665;
5.46752237033E-10;2.5712371653;
3.73505111507E-10;4.8116677318;
3.10373275333E-10;2.6239070053;
6.12238618542E-10;3.1671014165;
5.0115586622E-10;2.3983652985;
5.70570262994E-10;2.1057917058;
5.73523103937E-10;2.2062541099;
4.84181947445E-10;3.0001290339;
5.91992434031E-10;2.2440902417;
5.69481330286E-10;2.4416267074;
5.58830541811E-10;2.9243378177;
4.88420106209E-10;1.3914688941;
6.24323625584E-10;2.436321967;
6.05385136689E-10;2.3991504318;
5.51044128239E-10;2.2116199133;
6.00501514345E-10;2.2133510679;
5.40852190846E-10;2.6765545824;
5.58877690703E-10;3.565988106;
7.06313027611E-10;2.1887168157;
5.3707989359E-10;2.3222930461;
5.81048623344E-10;2.4049766696;
5.21902137506E-10;3.1628135569;
4.53152603021E-10;2.5189001079;
6.46225188864E-10;3.2493449383;
5.52055611216E-10;2.3236856273;
6.1048573003E-10;2.4716543179;
5.7250140797E-10;2.1689168962;
5.18324365135E-10;2.8933487692;
5.59232465187E-10;2.001556047;
5.72975656571E-10;1.8500358157;
5.48683294442E-10;2.7674415312;
5.1502675977E-10;2.2992886625;
5.93738167466E-10;2.4868880887;
5.71169101034E-10;2.4127139999;
5.45883035684E-10;2.1552966805;
5.53638305756E-10;2.3363991741;
5.47078630866E-10;2.3728933846;
5.34146512248E-10;3.0574826746;
6.75782453673E-10;2.5181844076;
5.42278958604E-10;2.3857754982;
5.52606630969E-10;2.3397838797;
6.00741676298E-10;1.754882672;
5.32943319253E-10;2.4515262431;
6.00079201925E-10;2.7579142506;
5.73298006317E-10;2.3400834917;
6.09709770512E-10;2.6626072502;
5.68419496082E-10;2.4184488017;
5.37455235973E-10;2.7040332422;
5.13119172983E-10;2.2194236484;
5.66099715162E-10;2.0227889163;
5.34190373231E-10;2.4534535683;
5.28491695767E-10;2.9479300639;
5.36630607964E-10;2.5151844507;
5.41244060375E-10;2.4498214275;
5.38645489988E-10;2.4374976299;
5.27263215812E-10;2.504489652;
5.31656106045E-10;2.2859822123;
5.19620237264E-10;2.3126509617;
6.11098826287E-10;2.6692867971;
5.34238377868E-10;2.4842298581;
5.14772244903E-10;2.4223350575;
6.17558706456E-10;1.5005621291;
5.69764553401E-10;2.4509073201;
5.41738442133E-10;2.3346157063;
5.54545053107E-10;2.3899796613;
5.66768190431E-10;2.6721780322;
5.27890773149E-10;2.5686459334;
5.38644391766E-10;2.5940557969;
4.90431095778E-10;2.3864952525;
5.37460745814E-10;2.1825724703;
5.20847696886E-10;2.2481448762;
5.28276950453E-10;2.883717456;
5.04295332269E-10;2.3470591087;
5.20198722963E-10;2.4314529963;
5.21127277326E-10;2.4962462342;
5.13514355441E-10;2.5114567662;
5.17472021371E-10;2.2481063745;
5.12357099773E-10;1.9402351053;
5.12572727608E-10;2.7019071239;
5.22838827758E-10;2.3760578011;
4.960891147E-10;2.3855510444;
5.89185198335E-10;1.9274195303;
5.84875893001E-10;2.3473030086;
5.04842238562E-10;2.1094580283;
5.43584450211E-10;2.3851722676;
5.44029420317E-10;2.3318185875;
5.00496478663E-10;2.5911700177;
5.26541171601E-10;2.4333737358;
4.99652189989E-10;2.4581250913;
5.13671817024E-10;2.3048692878;
5.14099388892E-10;2.2080996933;
5.25471589148E-10;2.6762556001;
5.03369736195E-10;2.2449181636;
5.09154868665E-10;2.3150227232;
5.11127586326E-10;2.4749643247;
5.1183126283E-10;2.4913921654;
5.11023561558E-10;2.2373187979;
5.08983196528E-10;1.8454881899;
4.66633573463E-10;2.3545718435;
5.1450209657E-10;2.2939956818;
4.95193283349E-10;2.3169296216;
5.33758843191E-10;2.4193905035;
5.45955435342E-10;2.2731856456;
4.9844106525E-10;2.0544243907;
5.28716451901E-10;2.3479792699;
5.2711466933E-10;2.1531330397;
4.92312083809E-10;2.5480867699;
5.20209471327E-10;2.2346798714;
5.15286326305E-10;2.3996661409;
5.03177883518E-10;2.2834369714;
5.21727553211E-10;2.1703186022;
5.2461901224E-10;2.1318439531;
5.0885075191E-10;2.1829414286;
5.1317834325E-10;2.1823417933;
5.14646835416E-10;2.3680954847;
5.15034612462E-10;2.2948748005;
5.09222638976E-10;2.1678037455;
5.10796638886E-10;2.0577789689;
4.6285726022E-10;2.0174415378;
5.2224996198E-10;2.2039087143;
5.16449105087E-10;2.1532660865;
5.02312070581E-10;2.6067348226;
5.18554924729E-10;2.1241086018;
5.07697062289E-10;2.084901681;
5.19965613333E-10;2.2398559448;
5.18657293837E-10;2.0637902659;
5.21875783235E-10;2.4550024299;
5.23006967162E-10;2.1212388367;
5.26428705004E-10;2.3419554076;
5.1072323601E-10;2.1772008087;
5.29099000755E-10;2.1392776976;
5.25875242476E-10;1.8789791965;
5.15628231834E-10;2.1319248707;
5.1754877268E-10;2.1079909423;
5.16770121723E-10;2.1699931338;
5.19192583288E-10;2.0876084657;
5.15804209796E-10;2.1238970681;
5.1966895927E-10;2.2191837081;
4.85022211613E-10;1.925563223;
5.29956615827E-10;2.1407195554;
5.32045051127E-10;2.071342954;
4.96949867353E-10;2.3695954368;
5.07131077849E-10;2.0722446935;
5.18413373876E-10;2.1116583769;
5.21539313314E-10;2.1182775381;
5.22254433613E-10;2.0779053838;
5.40381546753E-10;2.3114391005;
5.25767190885E-10;2.086323701;
5.35361992405E-10;2.3055599491;
5.31657415391E-10;2.1043410922;
5.3280212059E-10;2.074238591;
5.30407981903E-10;1.8449086433;
5.27677787789E-10;2.0725695192;
5.23821331218E-10;2.0472718463;
5.22624032304E-10;2.0149826034;
5.21528380636E-10;1.9759941047;
5.23105360267E-10;2.0881369715;
5.31731808401E-10;2.2664853704;
5.03675404566E-10;1.9212030848;
5.3570754071E-10;2.0650439499;
5.39843024146E-10;2.0303813877;
5.27905901594E-10;1.9553589019;
5.17813749491E-10;2.0457353798;
5.3275436241E-10;2.0923228206;
5.32320851149E-10;2.0368457023;
5.32620981239E-10;2.081030141;
5.43593700097E-10;2.1263670026;
5.27172129712E-10;2.0681050589;
5.38824238136E-10;2.0918060787;
5.42710218472E-10;2.0014390732;
5.34644641722E-10;2.0298666068;
5.3307225642E-10;1.8760214864;
5.36251296165E-10;2.0226806886;
5.28685191577E-10;2.0096164434;
5.27910528426E-10;1.9422373827;
5.31978084457E-10;1.9515029391;
5.33762389652E-10;2.0356178101;
5.37900807504E-10;2.196152689;
5.39967648838E-10;1.9263197422;
5.35742847541E-10;2.019674375;
5.41823007981E-10;2.0152478471;
5.46736253011E-10;1.8057207682;
5.24645954601E-10;2.0320223476;
5.39492088748E-10;2.0354944799;
5.37711620066E-10;1.9961297843;
5.37554760527E-10;2.0805782523;
5.35973695035E-10;1.9503709497;
5.29109365913E-10;2.0429363591;
5.40292546192E-10;1.9182298187;
5.47683098396E-10;1.9370894141;
5.36112504155E-10;1.9640823988;
5.35223343147E-10;1.939403178;
5.40301856679E-10;1.9945091176;
5.34240020492E-10;1.9785661987;
5.38248174113E-10;1.9133907794;
5.37783963119E-10;1.9392362405;
5.41059338963E-10;1.9660291102;
5.39337642091E-10;1.9422023944;
5.54563545974E-10;1.9302065647;
5.35793447962E-10;1.9691196074;
5.40048373432E-10;1.9610689168;
5.49627355221E-10;1.7916220049;
5.34992083407E-10;2.0103647677;
5.41650311953E-10;1.9962665952;
5.39322383523E-10;1.9530030292;
5.39188609057E-10;2.0165889351;
5.32163692503E-10;1.8623729233;
5.34543524303E-10;1.95423275;
5.38660880363E-10;1.8482168844;
5.44096935427E-10;1.9059986063;
5.36765578718E-10;1.9238255361;
5.36921396255E-10;1.9762885591;
5.41415766244E-10;1.9776002873;
5.3745017234E-10;1.9351418391;
5.41748985247E-10;1.9092042539;
5.40563424948E-10;1.9425011791;
5.41332214563E-10;1.9183993524;
5.39698926185E-10;1.819927131;
5.44927974157E-10;1.9379175145;
5.35835220766E-10;1.9268249753;
5.38133033596E-10;1.9323354176;
5.47753854855E-10;1.9075708181;
5.40495886251E-10;1.998289735;
5.40210205822E-10;1.9402971334;
5.3958758558E-10;1.9289310574;
5.3697549342E-10;1.9500165268;
5.33536612793E-10;1.846033889;
5.38602536474E-10;1.9096312746;
6.515221409E-10;8.802774321;
5.26233303002E-10;8.8080891099;
4.50153209169E-10;8.5933007926;
7.5803033439E-10;9.6763112415;
5.19007727971E-10;8.7498915718;
1.53974596349E-10;8.787306102;
2.64255689428E-10;9.3735199518;
7.10262007028E-10;9.1069181603;
7.21775355122E-10;9.3498190254;
6.5296113853E-10;9.1938536218;
6.05166533989E-10;9.1985600017;
3.94251339294E-10;9.0086445245;
3.65074610562E-10;8.6627825774;
6.98721543404E-10;8.5393430337;
6.23548982402E-10;9.6637014006;
4.12528601559E-10;8.9528766826;
6.2091088584E-10;8.3676268058;
6.82169858627E-10;8.5161035379;
5.68408055206E-10;9.0683143058;
5.10849275382E-10;8.380552978;
6.15064083288E-10;8.7495769661;
4.85480576993E-10;8.6252432364;
5.84903881921E-10;8.4783111152;
8.31307897448E-10;9.0471170277;
7.0489737965E-10;8.6734028554;
1.87349796793E-10;8.9884276378;
2.74293374195E-10;8.2269958528;
7.33064494475E-10;8.3871704737;
7.6761004485E-10;9.1713582852;
7.30906330445E-10;8.8093926921;
8.10617502504E-10;8.8110266649;
4.85439507021E-10;8.870097255;
3.5985877504E-10;8.3856520994;
7.71191812269E-10;8.4943820023;
6.39727106021E-10;8.9033661037;
5.21828014641E-10;8.4956587416;
7.96505629783E-10;8.5742167499;
8.77081546976E-10;8.6215598081;
5.27931893058E-10;8.6177374166;
4.5172109119E-10;8.5436572607;
2.9381409152E-10;8.6605664813;
3.61626329167E-10;8.4660759652;
4.17467695137E-10;8.4143299316;
6.03896309672E-10;8.6605239177;
4.20592315861E-10;8.4668827638;
2.72005240043E-10;8.8365572243;
2.78498660347E-10;7.8022078302;
3.21428519367E-10;8.0593546972;
5.01822525283E-10;8.696912752;
3.34068902033E-10;8.2681645214;
7.53169026052E-10;8.6132416948;
5.26649297117E-10;8.4990333386;
2.64317977579E-10;8.2511996303;
7.37321956457E-10;8.4697775637;
3.00780973929E-10;8.5118092548;
4.81907932324E-10;8.2124530456;
8.83717194026E-10;8.5435506033;
7.33703102776E-10;8.5333754133;
3.60117048404E-10;8.3899831771;
3.73295416705E-10;8.6117523641;
1.25753639324E-10;8.4301813499;
2.32158507036E-10;8.373939387;
3.0331331416E-10;8.3953419528;
3.7354514067E-10;8.2558821485;
2.10969719307E-10;8.3544842853;
3.10116609802E-10;8.429930998;
2.73870979015E-10;7.7795880268;
7.33978949955E-11;8.0030434689;
2.82521558683E-10;8.4208718229;
8.64043786975E-11;8.0341349524;
6.56862741746E-10;8.4016132287;
4.28453257725E-10;8.2724748728;
2.18181606725E-10;8.2376997046;
4.51805638227E-10;8.4346968464;
1.24396088655E-10;8.3006223023;
3.23677826895E-10;8.2806375664;
9.14409170322E-10;8.4402238592;
4.96632876109E-10;8.4256220041;
2.54252812393E-10;8.2909383031;
3.26604197472E-10;8.6313837218;
5.11042212748E-11;7.7046626275;
1.86430102277E-10;8.2464255968;
2.27668271044E-10;7.848916577;
1.59121896068E-10;7.5904886346;
1.37599692071E-10;7.9554683004;
3.21740600502E-10;8.1305194308;
2.71557138349E-10;7.7682781251;
7.7300369418E-11;7.9021777912;
1.66034244037E-10;7.7037071359;
1.39665916489E-10;7.683937962;
2.37731687667E-10;7.9339023893;
3.01130124764E-10;7.9128311743;
2.23125696046E-10;7.8919916542;
1.99975599829E-10;8.1391833134;
1.56156495407E-10;8.1463919741;
2.39296232647E-10;8.2868083034;
8.48148550927E-10;8.3287224142;
3.51061225927E-10;7.7483148544;
2.0348432044E-10;8.1813544395;
2.56756158272E-10;8.2392095726;
1.71281212239E-11;7.3505915171;
2.20065704213E-10;7.7671921763;
2.20227819668E-10;7.5495924872;
9.12244060671E-11;7.3720084289;
2.24916976728E-10;7.7073752164;
2.96926309492E-10;7.8237553842;
2.70400218015E-10;7.7626231742;
1.27182520191E-10;7.7677898826;
1.44121665546E-10;7.3858830568;
2.5425140208E-10;7.5750189587;
4.83452849555E-11;7.585647954;
2.09575749076E-10;7.6963551314;
2.37641672757E-10;7.5967449868;
8.92778785777E-11;7.6862101588;
2.20584365482E-10;7.9233605666;
2.08039832306E-10;8.1003029284;
3.25103092093E-10;7.8170593917;
2.60754839786E-10;7.4178805085;
1.88470681906E-10;7.8864298705;
2.25629627013E-10;7.821804922;
8.05847983242E-11;7.2033119096;
2.67368546873E-10;7.5250801357;
2.28133716647E-10;7.5780998494;
1.30299748331E-10;7.4151891448;
3.10573774465E-10;7.6277496943;
2.7067266296E-10;7.6554554739;
2.69821757849E-10;7.7597956988;
1.69583565454E-10;7.6991034464;
1.82068263026E-10;7.4144161797;
3.12510668044E-10;7.6968039919;
1.67079336497E-10;7.4441511935;
1.84347913627E-10;7.6264340206;
2.61326340298E-10;7.5032695314;
1.36862565156E-10;7.485711918;
2.97097088731E-10;7.7989800855;
2.53992631701E-10;7.6897824509;
2.5938081752E-11;7.5275626641;
2.19287623282E-10;7.3038251437;
2.1326846216E-10;7.6713185107;
2.46876392508E-10;7.5767836595;
2.82793412597E-10;7.236507059;
2.93179571598E-10;7.4602440366;
2.51635550782E-10;7.7318810268;
2.86374182787E-10;7.7285248814;
3.25236954791E-10;7.6735309256;
2.57296158275E-10;7.6639173301;
2.69532527766E-10;7.7583819611;
2.08045301454E-10;7.6812768909;
2.57229209826E-10;7.4698367956;
3.04259805046E-10;7.8001341521;
2.64398132535E-10;7.5664595726;
2.19436847455E-10;7.6464176579;
2.73922568888E-10;7.6275618775;
2.5181314818E-10;7.6118621752;
3.18712158123E-10;7.7062810191;
2.91253919202E-10;7.4854708918;
-9.6467947259E-12;7.5157599379;
2.05832625923E-10;7.3206311761;
2.35701937147E-10;7.6442442885;
2.76746956591E-10;7.4996685743;
3.79529483383E-10;7.5193065647;
2.87786117036E-10;7.5566535426;
2.65170656144E-10;7.8200585166;
3.64294993447E-10;7.9009090735;
2.7949333085E-10;7.7013415611;
2.54616183381E-10;7.7621313434;
2.69387912724E-10;7.7576750923;
2.36050598824E-10;7.6960547447;
3.04262524788E-10;7.5343294153;
2.80103940253E-10;7.826243421;
3.17467019859E-10;7.7014096728;
2.86003097255E-10;7.6977085007;
2.78290054235E-10;7.7330781938;
3.17944946401E-10;7.8066968087;
3.19691959537E-10;7.6976597077;
2.9391805476E-10;7.6554520537;
2.01254970004E-10;7.6520473829;
2.44953372469E-10;7.6839293766;
2.58043902379E-10;7.7071687424;
2.89722551784E-10;7.5146856082;
3.92016641181E-10;7.8121981962;
2.70757121921E-10;7.7157612596;
2.73516571432E-10;7.8280426102;
3.94053454696E-10;7.9786630682;
2.51183614671E-10;7.7445328687;
2.66457531667E-10;7.8072163221;
2.69315605203E-10;7.7573216578;
2.67681994351E-10;7.7175292514;
3.1400258603E-10;7.7291748329;
2.66979065524E-10;7.7937022559;
3.27207489689E-10;7.802945027;
3.11472751171E-10;7.7576040774;
2.73471785007E-10;7.7900851318;
3.18166504864E-10;7.8937259568;
2.97149314344E-10;7.7074869324;
2.94043113703E-10;7.8210533968;
3.324149057E-10;7.7503332221;
2.79557001262E-10;7.8697808581;
2.7661122274E-10;7.7426961432;
2.88844659482E-10;7.5774883437;
3.30252145118E-10;7.9192921447;
2.61738498031E-10;7.8250456984;
2.7653346388E-10;7.7690709624;
3.82784553162E-10;7.9413094017;
2.46390286243E-10;7.7770817459;
2.7443625395E-10;7.8171399842;
2.69279451443E-10;7.7571449406;
2.84085355374E-10;7.762207052;
2.9065375834E-10;7.8321895586;
2.60665741765E-10;7.7462149714;
3.1140919475E-10;7.819865036;
3.22999545865E-10;7.7874478728;
2.70575197777E-10;7.8138752258;
2.97278739305E-10;7.8496234829;
2.84061831084E-10;7.7186534135;
2.86414084987E-10;7.8961178759;
3.84869623468E-10;7.8028304048;
2.92989918107E-10;7.8886064374;
2.80341456309E-10;7.7610790427;
2.74766874828E-10;7.6334487137;
2.41410753438E-10;7.9108649336;
2.60966360925E-10;7.838950316;
2.77309838411E-10;7.7332974256;
3.40958442965E-10;7.7802981396;
2.5393142878E-10;7.7874182509;
2.77292952576E-10;7.8205066044;
2.69261374562E-10;7.757056582;
2.8232464986E-10;7.7798521246;
2.71428324872E-10;7.8811445583;
2.62435096695E-10;7.7259040203;
2.90539727225E-10;7.7824543524;
3.13895454286E-10;7.7721880135;
2.68364959909E-10;7.7852728411;
2.60837814046E-10;7.782887636;
2.68957789365E-10;7.731368424;
2.73654385461E-10;7.8041812627;
3.29698830135E-10;7.8102017328;
2.88179826755E-10;7.8033248198;
2.78991172866E-10;7.7667914212;
2.6309669955E-10;7.7054765472;
2.02137283351E-10;7.8339722237;
2.64919971707E-10;7.7977128683;
2.71403914667E-10;7.7484890958;
2.70098490064E-10;7.701566437;
2.711203224E-10;7.7917999352;
2.70293701549E-10;7.8132413994;
2.69145042588E-10;7.7831530514;
2.75742783509E-10;7.7920804751;
2.61344521422E-10;7.8776340511;
2.68826933057E-10;7.7565366498;
2.70150962743E-10;7.7664196916;
3.0878143076E-10;7.7735333424;
2.67259840975E-10;7.7709716487;
2.43828987969E-10;7.7515864038;
2.61260285917E-10;7.7808811996;
2.65243679802E-10;7.7477670515;
2.62754611792E-10;7.8083360217;
2.79958248781E-10;7.7577801791;
2.78221550698E-10;7.7802788894;
2.58680184395E-10;7.7439865613;
2.0086022024E-10;7.7772856308;
2.7025065998E-10;7.770039076;
2.65565061065E-10;7.7618087249;
2.33428675365E-10;7.7200885787;
2.77106652234E-10;7.7891146889;
2.6520234489E-10;7.7952257411;
2.68843138561E-10;7.7967112088;
2.6700066682E-10;7.7970443259;
2.59827681187E-10;7.8516758408;
2.71706364734E-10;7.7994691903;
2.58495629231E-10;7.7628980897;
2.78602051229E-10;7.7840943253;
2.67386654043E-10;7.7690185146;
2.55138569228E-10;7.7447376911;
2.57771443124E-10;7.8085274102;
2.63935540408E-10;7.7419629517;
2.30358632738E-10;7.7937205447;
2.70732428451E-10;7.7575193127;
2.71707395465E-10;7.7890402621;
2.6232537336E-10;7.7839803483;
2.56782395759E-10;7.7490654014;
2.72701727684E-10;7.7688508359;
2.64275289392E-10;7.7688979942;
2.20906524575E-10;7.790071229;
2.77411917455E-10;7.7873710543;
2.65631952208E-10;7.7801153139;
2.68460293682E-10;7.796189417;
2.63403876451E-10;7.7877600475;
2.6627960668E-10;7.7829523464;
2.7041689048E-10;7.8109341499;
2.61579395275E-10;7.7654520557;
2.60022195201E-10;7.789482645;
2.68083287965E-10;7.7720898631;
2.68914775037E-10;7.7775899547;
2.65156750347E-10;7.8167853755;
2.67105951656E-10;7.7681257343;
2.38740787883E-10;7.7789451332;
2.64832238041E-10;7.7607349159;
2.67547966024E-10;7.7897890832;
2.65429462895E-10;7.8051531646;
2.91951855863E-10;7.7612193829;
2.72960396348E-10;7.78335369;
2.6559708208E-10;7.77670472;
2.25238137826E-10;7.8285767337;
2.70973073483E-10;7.789623141;
2.66942172092E-10;7.7734910749;
2.68268871243E-10;7.795928521;
2.64905049558E-10;7.7905953824;
2.70222373473E-10;7.7512417601;
2.68261593288E-10;7.8136207356;
2.64466747699E-10;7.7668421604;
2.55694703162E-10;7.7956783734;
2.68447306094E-10;7.7879449142;
2.75720314778E-10;7.8023771818;
2.71681275901E-10;7.8051768183;
2.69626627933E-10;7.7853870478;
2.46537425261E-10;7.7819248054;
2.64458674453E-10;7.778993255;
2.65831396774E-10;7.7960921146;
2.67562683692E-10;7.8133127884;
6.24646762996E-10;8.3076439829;
0.000000001;9.1200358754;
0.000000001;9.3483418021;
1.25060473674E-09;8.4971735717;
7.05874209129E-10;9.091930913;
1.19902253224E-09;8.9546874649;
8.77090617469E-10;8.8453751394;
1.08960383205E-09;8.2666787369;
1.09452578803E-09;8.5749836349;
1.11946076982E-09;8.7459403639;
0.000000001;8.4395443391;
1.15069242369E-09;8.3868749063;
7.48346659632E-10;9.34255685;
1.09742840172E-09;10.3028992334;
1.12756750838E-09;8.2795522534;
9.24125259799E-10;8.5106001766;
1.05607579414E-09;8.8001106594;
0.000000001;8.4622338331;
9.14304791091E-10;8.8926522679;
0.000000001;8.9577432641;
1.18468545068E-09;8.4129098097;
1.30957552332E-09;8.8963423272;
1.5897966493E-09;8.8730874082;
1.441894158E-09;8.6681355496;
1.39762100289E-09;8.6822743381;
1.47817526285E-09;8.9146429611;
1.10225361033E-09;8.8965491019;
1.31299278629E-09;8.3552377525;
1.54409783091E-09;8.0309637957;
1.40341487132E-09;8.0728197845;
1.34066077182E-09;8.3293895587;
1.5494429307E-09;8.3851805971;
1.1707363151E-09;9.1594069194;
1.42041582117E-09;9.3489674596;
1.44465304057E-09;8.3723003018;
1.26427400111E-09;8.5926327694;
1.24536878879E-09;8.5826685904;
1.29941245273E-09;7.8135863892;
1.54427983684E-09;8.7285041137;
1.43961691085E-09;8.8407618496;
1.76789309037E-09;8.4642226041;
1.6196394718E-09;8.3381112923;
1.86941922818E-09;8.3613160774;
1.5535957064E-09;8.4137081752;
1.86689800588E-09;7.8696873864;
1.65740832426E-09;8.62048909;
1.54598154481E-09;8.3619030459;
1.50193801999E-09;8.1488867399;
1.76888385234E-09;7.7589538761;
1.62345060498E-09;7.7252519166;
1.60825604167E-09;8.2637448402;
1.74460693807E-09;8.1340303436;
1.5825971942E-09;8.2567832926;
1.61087380271E-09;8.7062088422;
1.61028598604E-09;8.3454962731;
1.60238070474E-09;8.4033253069;
1.42536379857E-09;8.1036849911;
1.54310336682E-09;7.5076153944;
1.85910746055E-09;8.2617232482;
1.71825135029E-09;8.2717680241;
2.15469276582E-09;8.4407134473;
0.000000002;7.9281663924;
0.000000002;7.817263726;
1.83730228584E-09;8.0637886662;
2.10153650738E-09;7.4633939105;
1.80065080763E-09;8.0006333252;
1.77989571511E-09;7.7997027804;
1.94345278425E-09;8.027143769;
1.8856778507E-09;7.7161151429;
1.86615106665E-09;7.6652995877;
0.000000002;8.0430211185;
0.000000002;7.7849565904;
0.000000002;7.5315797234;
1.70639896273E-09;8.304525009;
1.78937014671E-09;8.009428585;
