479.4;4.5214;16608;6.02E-05;16.721;16.993;40.769;106.47;181.95;415.71;0.7749;undefined;undefined;0.0036963;liquid
479.5;4.5297;16599;6.02E-05;16.738;17.01;40.804;106.5;182.19;415.11;0.77815;undefined;undefined;0.0036839;liquid
479.6;4.538;16590;6.03E-05;16.754;17.027;40.838;106.53;182.44;414.52;0.78141;undefined;undefined;0.0036714;liquid
479.7;4.5463;16581;6.03E-05;16.77;17.045;40.873;106.57;182.69;413.92;0.78469;undefined;undefined;0.003659;liquid
479.8;4.5546;16572;6.03E-05;16.787;17.062;40.907;106.6;182.94;413.32;0.78799;undefined;undefined;0.0036466;liquid
479.9;4.5629;16562;6.04E-05;16.803;17.079;40.942;106.63;183.19;412.72;0.79131;undefined;undefined;0.0036342;liquid
480;4.5713;16553;6.04E-05;16.82;17.096;40.977;106.66;183.45;412.12;0.79465;undefined;undefined;0.0036218;liquid
480.1;4.5796;16544;6.04E-05;16.836;17.113;41.011;106.69;183.7;411.52;0.798;undefined;undefined;0.0036093;liquid
480.2;4.588;16535;6.05E-05;16.853;17.13;41.046;106.72;183.96;410.92;0.80138;undefined;undefined;0.0035969;liquid
480.3;4.5964;16526;6.05E-05;16.869;17.147;41.081;106.75;184.22;410.32;0.80477;undefined;undefined;0.0035845;liquid
480.4;4.6048;16517;6.05E-05;16.886;17.165;41.115;106.78;184.48;409.71;0.80819;undefined;undefined;0.0035721;liquid
480.5;4.6132;16507;6.06E-05;16.902;17.182;41.15;106.81;184.74;409.11;0.81162;undefined;undefined;0.0035597;liquid
480.6;4.6216;16498;6.06E-05;16.919;17.199;41.185;106.84;185;408.5;0.81507;undefined;undefined;0.0035473;liquid
480.7;4.63;16489;6.06E-05;16.935;17.216;41.22;106.87;185.26;407.89;0.81854;undefined;undefined;0.0035349;liquid
480.8;4.6384;16480;6.07E-05;16.952;17.233;41.254;106.9;185.53;407.29;0.82203;undefined;undefined;0.0035225;liquid
480.9;4.6469;16470;6.07E-05;16.969;17.251;41.289;106.94;185.8;406.68;0.82554;undefined;undefined;0.0035101;liquid
481;4.6554;16461;6.08E-05;16.985;17.268;41.324;106.97;186.07;406.07;0.82907;undefined;undefined;0.0034977;liquid
481.1;4.6638;16452;6.08E-05;17.002;17.285;41.359;107;186.34;405.46;0.83263;undefined;undefined;0.0034853;liquid
481.2;4.6723;16442;6.08E-05;17.018;17.303;41.394;107.03;186.61;404.84;0.8362;undefined;undefined;0.0034729;liquid
